?x	?label
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2740	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2752	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2764	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2780	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2793	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2803	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2812	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2823	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2835	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2844	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2857	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2905	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2911	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2923	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2930	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2941	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2948	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2956	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid2980	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3003	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3042	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3050	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3062	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3080	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3094	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3106	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3138	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3155	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3186	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3196	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3205	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3216	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3229	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3238	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3252	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3260	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3266	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3282	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3292	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3301	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3312	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3323	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3348	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3354	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3367	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3394	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3408	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3428	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3437	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3458	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3464	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3471	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3477	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3502	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3513	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3524	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3536	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3547	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3563	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3573	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3580	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3615	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3627	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3634	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3642	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3650	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3655	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3660	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3711	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3715	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid3719	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid486	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid492	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid505	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid514	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid520	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid529	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid537	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid554	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid560	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid572	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid584	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid594	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid603	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid608	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid614	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid62	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid620	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid625	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid632	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid637	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid645	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid652	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid658	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid664	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid670	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid679	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid684	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid696	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid701	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid706	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid712	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid718	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid724	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid730	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid739	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid747	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid759	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid769	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid777	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid788	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid798	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid808	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid81	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid818	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid89	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid916	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid924	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid934	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid942	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid954	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid962	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid970	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid978	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid986	
_:B39695f9bX2D2611X2D445dX2D9a7cX2D4e532abc68a3genid994	
<http://purl.obolibrary.org/obo/BFO_0000001>	"entity"
<http://purl.obolibrary.org/obo/BFO_0000002>	"continuant"
<http://purl.obolibrary.org/obo/BFO_0000003>	"occurrent"
<http://purl.obolibrary.org/obo/BFO_0000004>	"independent continuant"
<http://purl.obolibrary.org/obo/BFO_0000015>	"process"
<http://purl.obolibrary.org/obo/BFO_0000019>	"quality"
<http://purl.obolibrary.org/obo/BFO_0000019>	"quality"
<http://purl.obolibrary.org/obo/BFO_0000020>	"specifically dependent continuant"
<http://purl.obolibrary.org/obo/BFO_0000030>	"object"
<http://purl.obolibrary.org/obo/BFO_0000030>	"object"
<http://purl.obolibrary.org/obo/BFO_0000040>	"material entity"
<http://purl.obolibrary.org/obo/BFO_0000040>	"material entity"
<http://purl.obolibrary.org/obo/BFO_0000141>	"immaterial entity"
<http://purl.obolibrary.org/obo/CARO_0000000>	"anatomical entity"
<http://purl.obolibrary.org/obo/CARO_0000003>	"connected anatomical structure"
<http://purl.obolibrary.org/obo/CARO_0000006>	"material anatomical entity"
<http://purl.obolibrary.org/obo/CARO_0030000>	"biological entity"
<http://purl.obolibrary.org/obo/CHEBI_10545>	"electron"
<http://purl.obolibrary.org/obo/CHEBI_23367>	"molecular entity"
<http://purl.obolibrary.org/obo/CHEBI_24431>	"chemical entity"
<http://purl.obolibrary.org/obo/CHEBI_24432>	"biological role"
<http://purl.obolibrary.org/obo/CHEBI_24433>	"group"
<http://purl.obolibrary.org/obo/CHEBI_25555>	"nitrogen atom"
<http://purl.obolibrary.org/obo/CHEBI_25585>	"nonmetal atom"
<http://purl.obolibrary.org/obo/CHEBI_27594>	"carbon atom"
<http://purl.obolibrary.org/obo/CHEBI_33233>	"fundamental particle"
<http://purl.obolibrary.org/obo/CHEBI_33247>	"organic group"
<http://purl.obolibrary.org/obo/CHEBI_33250>	"atom"
<http://purl.obolibrary.org/obo/CHEBI_33252>	"atomic nucleus"
<http://purl.obolibrary.org/obo/CHEBI_33253>	"nucleon"
<http://purl.obolibrary.org/obo/CHEBI_33284>	"nutrient"
<http://purl.obolibrary.org/obo/CHEBI_33285>	"heteroorganic entity"
<http://purl.obolibrary.org/obo/CHEBI_33300>	"pnictogen"
<http://purl.obolibrary.org/obo/CHEBI_33302>	"pnictogen molecular entity"
<http://purl.obolibrary.org/obo/CHEBI_33306>	"carbon group element atom"
<http://purl.obolibrary.org/obo/CHEBI_33318>	"main group element atom"
<http://purl.obolibrary.org/obo/CHEBI_33560>	"p-block element atom"
<http://purl.obolibrary.org/obo/CHEBI_33579>	"main group molecular entity"
<http://purl.obolibrary.org/obo/CHEBI_33582>	"carbon group molecular entity"
<http://purl.obolibrary.org/obo/CHEBI_33675>	"p-block molecular entity"
<http://purl.obolibrary.org/obo/CHEBI_33708>	"amino-acid residue"
<http://purl.obolibrary.org/obo/CHEBI_33937>	"macronutrient"
<http://purl.obolibrary.org/obo/CHEBI_35352>	"organonitrogen compound"
<http://purl.obolibrary.org/obo/CHEBI_36338>	"lepton"
<http://purl.obolibrary.org/obo/CHEBI_36339>	"baryon"
<http://purl.obolibrary.org/obo/CHEBI_36340>	"fermion"
<http://purl.obolibrary.org/obo/CHEBI_36342>	"subatomic particle"
<http://purl.obolibrary.org/obo/CHEBI_36343>	"composite particle"
<http://purl.obolibrary.org/obo/CHEBI_36344>	"hadron"
<http://purl.obolibrary.org/obo/CHEBI_36347>	"nuclear particle"
<http://purl.obolibrary.org/obo/CHEBI_50047>	"organic amino compound"
<http://purl.obolibrary.org/obo/CHEBI_50860>	"organic molecular entity"
<http://purl.obolibrary.org/obo/CHEBI_50906>	"role"
<http://purl.obolibrary.org/obo/CHEBI_51143>	"nitrogen molecular entity"
<http://purl.obolibrary.org/obo/CHEBI_52211>	"physiological role"
<http://purl.obolibrary.org/obo/CHEBI_78295>	"food component"
<http://purl.obolibrary.org/obo/CL_0000000>	"cell"
<http://purl.obolibrary.org/obo/CL_0000000>	"cell"
<http://purl.obolibrary.org/obo/CL_0000003>	"native cell"
<http://purl.obolibrary.org/obo/CL_0000008>	"migratory cranial neural crest cell"
<http://purl.obolibrary.org/obo/CL_0000030>	"glioblast"
<http://purl.obolibrary.org/obo/CL_0000031>	"neuroblast (sensu Vertebrata)"
<http://purl.obolibrary.org/obo/CL_0000034>	"stem cell"
<http://purl.obolibrary.org/obo/CL_0000048>	"multi fate stem cell"
<http://purl.obolibrary.org/obo/CL_0000052>	"totipotent stem cell"
<http://purl.obolibrary.org/obo/CL_0000055>	"non-terminally differentiated cell"
<http://purl.obolibrary.org/obo/CL_0000056>	"myoblast"
<http://purl.obolibrary.org/obo/CL_0000057>	"fibroblast"
<http://purl.obolibrary.org/obo/CL_0000066>	"epithelial cell"
<http://purl.obolibrary.org/obo/CL_0000076>	"squamous epithelial cell"
<http://purl.obolibrary.org/obo/CL_0000077>	"mesothelial cell"
<http://purl.obolibrary.org/obo/CL_0000095>	"neuron associated cell"
<http://purl.obolibrary.org/obo/CL_0000099>	"interneuron"
<http://purl.obolibrary.org/obo/CL_0000103>	"bipolar neuron"
<http://purl.obolibrary.org/obo/CL_0000104>	"multipolar neuron"
<http://purl.obolibrary.org/obo/CL_0000106>	"unipolar neuron"
<http://purl.obolibrary.org/obo/CL_0000117>	"CNS neuron (sensu Vertebrata)"
<http://purl.obolibrary.org/obo/CL_0000118>	"basket cell"
<http://purl.obolibrary.org/obo/CL_0000122>	"stellate neuron"
<http://purl.obolibrary.org/obo/CL_0000125>	"glial cell"
<http://purl.obolibrary.org/obo/CL_0000133>	"neurectodermal cell"
<http://purl.obolibrary.org/obo/CL_0000134>	"mesenchymal stem cell"
<http://purl.obolibrary.org/obo/CL_0000151>	"secretory cell"
<http://purl.obolibrary.org/obo/CL_0000161>	"acid secreting cell"
<http://purl.obolibrary.org/obo/CL_0000183>	"contractile cell"
<http://purl.obolibrary.org/obo/CL_0000187>	"muscle cell"
<http://purl.obolibrary.org/obo/CL_0000211>	"electrically active cell"
<http://purl.obolibrary.org/obo/CL_0000213>	"lining cell"
<http://purl.obolibrary.org/obo/CL_0000215>	"barrier cell"
<http://purl.obolibrary.org/obo/CL_0000219>	"motile cell"
<http://purl.obolibrary.org/obo/CL_0000221>	"ectodermal cell"
<http://purl.obolibrary.org/obo/CL_0000222>	"mesodermal cell"
<http://purl.obolibrary.org/obo/CL_0000223>	"endodermal cell"
<http://purl.obolibrary.org/obo/CL_0000255>	"eukaryotic cell"
<http://purl.obolibrary.org/obo/CL_0000333>	"migratory neural crest cell"
<http://purl.obolibrary.org/obo/CL_0000335>	"mesenchyme condensation cell"
<http://purl.obolibrary.org/obo/CL_0000352>	"epiblast cell"
<http://purl.obolibrary.org/obo/CL_0000393>	"electrically responsive cell"
<http://purl.obolibrary.org/obo/CL_0000402>	"CNS interneuron"
<http://purl.obolibrary.org/obo/CL_0000404>	"electrically signaling cell"
<http://purl.obolibrary.org/obo/CL_0000498>	"inhibitory interneuron"
<http://purl.obolibrary.org/obo/CL_0000530>	"primary neuron"
<http://purl.obolibrary.org/obo/CL_0000540>	"neuron"
<http://purl.obolibrary.org/obo/CL_0000540>	"neuron"
<http://purl.obolibrary.org/obo/CL_0000548>	"animal cell"
<http://purl.obolibrary.org/obo/CL_0000598>	"pyramidal neuron"
<http://purl.obolibrary.org/obo/CL_0000617>	"GABAergic neuron"
<http://purl.obolibrary.org/obo/CL_0000679>	"glutamatergic neuron"
<http://purl.obolibrary.org/obo/CL_0000680>	"muscle precursor cell"
<http://purl.obolibrary.org/obo/CL_0000691>	"stellate interneuron"
<http://purl.obolibrary.org/obo/CL_0000693>	"neurogliaform cell"
<http://purl.obolibrary.org/obo/CL_0000723>	"somatic stem cell"
<http://purl.obolibrary.org/obo/CL_0002077>	"ecto-epithelial cell"
<http://purl.obolibrary.org/obo/CL_0002078>	"meso-epithelial cell"
<http://purl.obolibrary.org/obo/CL_0002319>	"neural cell"
<http://purl.obolibrary.org/obo/CL_0002320>	"connective tissue cell"
<http://purl.obolibrary.org/obo/CL_0002321>	"embryonic cell (metazoa)"
<http://purl.obolibrary.org/obo/CL_0002371>	"somatic cell"
<http://purl.obolibrary.org/obo/CL_0002609>	"neuron of cerebral cortex"
<http://purl.obolibrary.org/obo/CL_0005000>	"spinal cord interneuron"
<http://purl.obolibrary.org/obo/CL_0007004>	"premigratory neural crest cell"
<http://purl.obolibrary.org/obo/CL_0008019>	"mesenchymal cell"
<http://purl.obolibrary.org/obo/CL_0010011>	"cerebral cortex GABAergic interneuron"
<http://purl.obolibrary.org/obo/CL_0010012>	"cerebral cortex neuron"
<http://purl.obolibrary.org/obo/CL_0011005>	"GABAergic interneuron"
<http://purl.obolibrary.org/obo/CL_0011012>	"neural crest cell"
<http://purl.obolibrary.org/obo/CL_0011026>	"progenitor cell"
<http://purl.obolibrary.org/obo/CL_0011115>	"precursor cell"
<http://purl.obolibrary.org/obo/CL_0012001>	"neuron of the forebrain"
<http://purl.obolibrary.org/obo/CL_2000029>	"central nervous system neuron"
<http://purl.obolibrary.org/obo/CL_4023007>	"L2/3 bipolar Vip GABAergic cortical interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023008>	"intratelencephalic-projecting glutamatergic cortical neuron"
<http://purl.obolibrary.org/obo/CL_4023009>	"extratelencephalic-projecting glutamatergic cortical neuron"
<http://purl.obolibrary.org/obo/CL_4023010>	"alpha7 GABAergic cortical interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023011>	"Lamp5 GABAergic cortical interneuron"
<http://purl.obolibrary.org/obo/CL_4023012>	"near-projecting glutamatergic cortical neuron"
<http://purl.obolibrary.org/obo/CL_4023013>	"corticothalamic-projecting glutamatergic cortical neuron"
<http://purl.obolibrary.org/obo/CL_4023014>	"L5 Vip cortical GABAergic interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023015>	"sncg GABAergic cortical interneuron"
<http://purl.obolibrary.org/obo/CL_4023016>	"Vip GABAergic cortical interneuron"
<http://purl.obolibrary.org/obo/CL_4023017>	"sst GABAergic cortical interneuron"
<http://purl.obolibrary.org/obo/CL_4023018>	"pvalb GABAergic cortical interneuron"
<http://purl.obolibrary.org/obo/CL_4023019>	"L5/6 CCK, Vip cortical GABAergic interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023022>	"canopy Lamp5 GABAergic cortical interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023023>	"L5,6 Neurogliaform Lamp5 GABAergic cortical interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023024>	"Neurogliaform Lamp5 GABAergic cortical interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023025>	"Long-range projecting Sst GABAergic cortical interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023027>	"L5 T-Martinotti Sst GABAergic cortical interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023028>	"L5 non-Martinotti Sst GABAergic cortical interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023030>	"L2/3/5 fan Martinotti Sst GABAergic cortical interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023031>	"L4 Sst GABAergic cortical interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023034>	"L2/3 Pvalb-like Sst GABAergic cortical interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023036>	"Chandelier Pvalb GABAergic cortical interneuron (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023038>	"L6b glutamatergic cortical neuron"
<http://purl.obolibrary.org/obo/CL_4023040>	"L2/3-6 intratelencephalic projecting glutamatergic cortical neuron"
<http://purl.obolibrary.org/obo/CL_4023041>	"L5 extratelencephalic projecting glutamatergic cortical neuron"
<http://purl.obolibrary.org/obo/CL_4023042>	"L6 corticothalamic-projecting glutamatergic cortical neuron"
<http://purl.obolibrary.org/obo/CL_4023043>	"L5/6 near-projecting glutamatergic neuron of the primary motor cortex (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023044>	"non-medulla, extratelencephalic-projecting glutamatergic neuron of the primary motor cortex (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023045>	"medulla-projecting glutamatergic neuron of the primary motor cortex (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023046>	"L6b subplate glutamatergic neuron of the primary motor cortex (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023047>	"L2/3 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023048>	"L4/5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023049>	"L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023050>	"L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mus musculus)"
<http://purl.obolibrary.org/obo/CL_4023051>	"vascular leptomeningeal cell"
<http://purl.obolibrary.org/obo/CL_4023054>	"mesothelial fibroblast"
