Level	Rule Name	Subject	Property	Value
INFO	missing_superclass	Dx5-negative, NK1.1-positive immature natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	myometrial cell	rdfs:subClassOf	
INFO	missing_superclass	myotube	rdfs:subClassOf	
INFO	missing_superclass	CD11b-positive, CD27-positive natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	NK1.1-positive natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	NKGA2-positive natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	Ly49D-positive natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	CD94-positive natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	CD94-negative, Ly49CI-negative natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	Ly49CI-positive natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	Ly49H-positive natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	Ly49D-negative natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	Ly49CI-negative natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	CD94-negative natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	Ly49H-negative natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	CD94-positive Ly49CI-positive natural killer cell, mouse	rdfs:subClassOf	
INFO	missing_superclass	amnion mesenchymal stem cell	rdfs:subClassOf	
INFO	missing_superclass	mesenchymal stem cell of the bone marrow	rdfs:subClassOf	
INFO	missing_superclass	chorionic membrane mesenchymal stem cell	rdfs:subClassOf	
INFO	missing_superclass	mesenchymal stem cell of umbilical cord	rdfs:subClassOf	
INFO	missing_superclass	mesenchymal stem cell of adipose	rdfs:subClassOf	
INFO	missing_superclass	Schwann cell	rdfs:subClassOf	
INFO	missing_superclass	tongue muscle cell	rdfs:subClassOf	
INFO	missing_superclass	ghrelin secreting cell	rdfs:subClassOf	
INFO	missing_superclass	branchiomotor neuron	rdfs:subClassOf	
INFO	missing_superclass	somatic muscle myotube	rdfs:subClassOf	
INFO	missing_superclass	striated visceral muscle cell	rdfs:subClassOf	
INFO	missing_superclass	transversely striated visceral muscle cell	rdfs:subClassOf	
INFO	missing_superclass	cranial somatomotor neuron	rdfs:subClassOf	
INFO	missing_superclass	skeletal muscle satellite stem cell	rdfs:subClassOf	
INFO	missing_superclass	adult skeletal muscle myoblast	rdfs:subClassOf	
INFO	missing_superclass	anterior lateral line ganglion neuron	rdfs:subClassOf	
INFO	missing_superclass	endocardial cushion cell	rdfs:subClassOf	
INFO	missing_superclass	noradrenergic neuron	rdfs:subClassOf	
INFO	missing_superclass	open tracheal system tracheocyte	rdfs:subClassOf	
INFO	missing_superclass	visual system neuron	rdfs:subClassOf	
INFO	missing_superclass	inhibitory neuron	rdfs:subClassOf	
INFO	missing_superclass	excitatory neuron	rdfs:subClassOf	
INFO	missing_superclass	cortical interneuron	rdfs:subClassOf	
INFO	missing_superclass	rosehip neuron	rdfs:subClassOf	
INFO	missing_superclass	intrafusal muscle fiber	rdfs:subClassOf	
INFO	missing_superclass	Peyer's patch lymphocyte	rdfs:subClassOf	
INFO	missing_superclass	intestinal crypt stem cell of large intestine	rdfs:subClassOf	
INFO	missing_superclass	intestinal crypt stem cell of small intestine	rdfs:subClassOf	
INFO	missing_superclass	lymphocyte of large intestine lamina propria	rdfs:subClassOf	
INFO	missing_superclass	nephrogenic zone cell	rdfs:subClassOf	
INFO	missing_superclass	stromal cell of bone marrow	rdfs:subClassOf	
INFO	missing_superclass	epithelial cell of umbilical artery	rdfs:subClassOf	
INFO	missing_superclass	epithelial cell of alveolus of lung	rdfs:subClassOf	
INFO	missing_superclass	mononuclear cell of bone marrow	rdfs:subClassOf	
INFO	missing_superclass	atrioventricular bundle cell	rdfs:subClassOf	
INFO	missing_superclass	cardiac blood vessel endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	His-Purkinje system cell	rdfs:subClassOf	
INFO	missing_superclass	cardiac endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	camera-type eye photoreceptor cell	rdfs:subClassOf	
INFO	missing_superclass	cerebellar stellate cell	rdfs:subClassOf	
INFO	missing_superclass	cerebral cortex GABAergic interneuron	rdfs:subClassOf	
INFO	missing_superclass	cerebral cortex neuron	rdfs:subClassOf	
INFO	missing_superclass	cardiac glial cell	rdfs:subClassOf	
INFO	missing_superclass	cardiac myoblast	rdfs:subClassOf	
INFO	missing_superclass	cardiac neuron	rdfs:subClassOf	
INFO	missing_superclass	dopamanergic interplexiform cell	rdfs:subClassOf	
INFO	missing_superclass	GABAnergic interplexiform cell	rdfs:subClassOf	
INFO	missing_superclass	tracheobronchial serous cell	rdfs:subClassOf	
INFO	missing_superclass	tracheobronchial chondrocyte	rdfs:subClassOf	
INFO	missing_superclass	tracheobronchial goblet cell	rdfs:subClassOf	
INFO	missing_superclass	lung parenchyma resident eosinophil	rdfs:subClassOf	
INFO	missing_superclass	lymphatic vessel smooth muscle cell	rdfs:subClassOf	
INFO	missing_superclass	blood vessel smooth muscle cell	rdfs:subClassOf	
INFO	missing_superclass	tracheobronchial smooth muscle cell	rdfs:subClassOf	
INFO	missing_superclass	extrahepatic cholangiocyte	rdfs:subClassOf	
INFO	missing_superclass	endothelial cell of periportal hepatic sinusoid	rdfs:subClassOf	
INFO	missing_superclass	endothelial cell of pericentral hepatic sinusoid	rdfs:subClassOf	
INFO	missing_superclass	periportal region hepatocyte	rdfs:subClassOf	
INFO	missing_superclass	midzonal region hepatocyte	rdfs:subClassOf	
INFO	missing_superclass	centrilobular region hepatocyte	rdfs:subClassOf	
INFO	missing_superclass	intestine goblet cell	rdfs:subClassOf	
INFO	missing_superclass	intestinal tuft cell	rdfs:subClassOf	
INFO	missing_superclass	retrotrapezoid nucleus neuron	rdfs:subClassOf	
INFO	missing_superclass	mesonephric nephron tubule epithelial cell	rdfs:subClassOf	
INFO	missing_superclass	forebrain neuroblast	rdfs:subClassOf	
INFO	missing_superclass	lateral line nerve glial cell	rdfs:subClassOf	
INFO	missing_superclass	spinal cord radial glial cell	rdfs:subClassOf	
INFO	missing_superclass	pronephric nephron tubule epithelial cell	rdfs:subClassOf	
INFO	missing_superclass	metanephric nephron tubule epithelial cell	rdfs:subClassOf	
INFO	missing_superclass	lung goblet cell	rdfs:subClassOf	
INFO	missing_superclass	heart valve cell	rdfs:subClassOf	
INFO	missing_superclass	malpighian tubule tip cell	rdfs:subClassOf	
INFO	missing_superclass	growth plate cartilage chondrocyte	rdfs:subClassOf	
INFO	missing_superclass	stomach neuroendocrine cell	rdfs:subClassOf	
INFO	missing_superclass	lung neuroendocrine cell	rdfs:subClassOf	
INFO	missing_superclass	posterior lateral line nerve glial cell	rdfs:subClassOf	
INFO	missing_superclass	anterior lateral line nerve glial cell	rdfs:subClassOf	
INFO	missing_superclass	posterior lateral line ganglion neuron	rdfs:subClassOf	
INFO	missing_superclass	lung ciliated cell	rdfs:subClassOf	
INFO	missing_superclass	lung secretory cell	rdfs:subClassOf	
INFO	missing_superclass	serous cell of epithelium of bronchus	rdfs:subClassOf	
INFO	missing_superclass	serous cell of epithelium of terminal bronchiole	rdfs:subClassOf	
INFO	missing_superclass	serous cell of epithelium of lobular bronchiole	rdfs:subClassOf	
INFO	missing_superclass	enterocyte of epithelium of duodenal gland	rdfs:subClassOf	
INFO	missing_superclass	type 1 vestibular sensory cell of stato-acoustic epithelium	rdfs:subClassOf	
INFO	missing_superclass	type 1 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth	rdfs:subClassOf	
INFO	missing_superclass	type 2 vestibular sensory cell of stato-acoustic epithelium	rdfs:subClassOf	
INFO	missing_superclass	type 2 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth	rdfs:subClassOf	
INFO	missing_superclass	endothelial cell of hepatic sinusoid	rdfs:subClassOf	
INFO	missing_superclass	nephron tubule epithelial cell	rdfs:subClassOf	
INFO	missing_superclass	epithelial cell of exocrine pancreas	rdfs:subClassOf	
INFO	missing_superclass	intestinal enteroendocrine cell	rdfs:subClassOf	
INFO	missing_superclass	stomach enteroendocrine cell	rdfs:subClassOf	
INFO	missing_superclass	vomeronasal sensory neuron	rdfs:subClassOf	
INFO	missing_superclass	hippocampal interneuron	rdfs:subClassOf	
INFO	missing_superclass	oral mucosa squamous cell	rdfs:subClassOf	
INFO	missing_superclass	cerebral cortex glial cell	rdfs:subClassOf	
INFO	missing_superclass	hippocampus glial cell	rdfs:subClassOf	
INFO	missing_superclass	lateral ventricle glial cell	rdfs:subClassOf	
INFO	missing_superclass	lateral ventricle neuron	rdfs:subClassOf	
INFO	missing_superclass	adrenal gland glandular cell	rdfs:subClassOf	
INFO	missing_superclass	lung macrophage	rdfs:subClassOf	
INFO	missing_superclass	foreskin keratinocyte	rdfs:subClassOf	
INFO	missing_superclass	articular chondrocyte	rdfs:subClassOf	
INFO	missing_superclass	foreskin fibroblast	rdfs:subClassOf	
INFO	missing_superclass	muscle fibroblast	rdfs:subClassOf	
INFO	missing_superclass	cerebellar neuron	rdfs:subClassOf	
INFO	missing_superclass	epidermal melanocyte	rdfs:subClassOf	
INFO	missing_superclass	peripheral blood mononuclear cell	rdfs:subClassOf	
INFO	missing_superclass	pituitary gland cell	rdfs:subClassOf	
INFO	missing_superclass	brain macroglial cell	rdfs:subClassOf	
INFO	missing_superclass	tonsil germinal center B cell	rdfs:subClassOf	
INFO	missing_superclass	articular chondrocyte of knee joint	rdfs:subClassOf	
INFO	missing_superclass	microvascular endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	dermis blood vessel endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	dermis lymphatic vessel endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	fibroblast of pedal digit skin	rdfs:subClassOf	
INFO	missing_superclass	fibroblast of skin of abdomen	rdfs:subClassOf	
INFO	missing_superclass	fibroblast of upper leg skin	rdfs:subClassOf	
INFO	missing_superclass	fibroblast of arm	rdfs:subClassOf	
INFO	missing_superclass	lung microvascular endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	fibroblast of peridontal ligament	rdfs:subClassOf	
INFO	missing_superclass	endothelial cell of coronary artery	rdfs:subClassOf	
INFO	missing_superclass	compound eye photoreceptor cell	rdfs:subClassOf	
INFO	missing_superclass	inner cell mass cell	rdfs:subClassOf	
INFO	missing_superclass	sebaceous gland cell	rdfs:subClassOf	
INFO	missing_superclass	cardiac septum cell	rdfs:subClassOf	
INFO	missing_superclass	spinal cord ventral column interneuron	rdfs:subClassOf	
INFO	missing_superclass	spinal cord medial motor column neuron	rdfs:subClassOf	
INFO	missing_superclass	spinal cord oligodendrocyte	rdfs:subClassOf	
INFO	missing_superclass	cerebellum basket cell	rdfs:subClassOf	
INFO	missing_superclass	cerebellum glutamatergic neuron	rdfs:subClassOf	
INFO	missing_superclass	central nervous system neuron	rdfs:subClassOf	
INFO	missing_superclass	hypothalamus cell	rdfs:subClassOf	
INFO	missing_superclass	lateral line ganglion neuron	rdfs:subClassOf	
INFO	missing_superclass	peripheral nervous system neuron	rdfs:subClassOf	
INFO	missing_superclass	limb basal cell of epidermis	rdfs:subClassOf	
INFO	missing_superclass	anterior lateral line neuromast hair cell	rdfs:subClassOf	
INFO	missing_superclass	anterior lateral line neuromast mantle cell	rdfs:subClassOf	
INFO	missing_superclass	anterior lateral line neuromast support cell	rdfs:subClassOf	
INFO	missing_superclass	posterior lateral line neuromast hair cell	rdfs:subClassOf	
INFO	missing_superclass	posterior lateral line neuromast mantle cell	rdfs:subClassOf	
INFO	missing_superclass	posterior lateral line neuromast support cell	rdfs:subClassOf	
INFO	missing_superclass	bladder microvascular endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	dermis microvascular lymphatic vessel endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	embryonic fibroblast	rdfs:subClassOf	
INFO	missing_superclass	brain pericyte	rdfs:subClassOf	
INFO	missing_superclass	brain microvascular endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	foreskin melanocyte	rdfs:subClassOf	
INFO	missing_superclass	ventricular cardiac muscle cell	rdfs:subClassOf	
INFO	missing_superclass	brainstem motor neuron	rdfs:subClassOf	
INFO	missing_superclass	primary motor cortex pyramidal cell	rdfs:subClassOf	
INFO	missing_superclass	splenic fibroblast	rdfs:subClassOf	
INFO	missing_superclass	umbilical artery endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	splenic endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	liver dendritic cell	rdfs:subClassOf	
INFO	missing_superclass	Meynert cell	rdfs:subClassOf	
INFO	missing_superclass	femural osteoblast	rdfs:subClassOf	
INFO	missing_superclass	calvarial osteoblast	rdfs:subClassOf	
INFO	missing_superclass	prostate gland microvascular endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	placental villous trophoblast	rdfs:subClassOf	
INFO	missing_superclass	placental amniotic mesenchymal stromal cell	rdfs:subClassOf	
INFO	missing_superclass	placental villus capillary endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	ovarian fibroblast	rdfs:subClassOf	
INFO	missing_superclass	ovarian surface epithelial cell	rdfs:subClassOf	
INFO	missing_superclass	ovarian microvascular endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	cardiac ventricle fibroblast	rdfs:subClassOf	
INFO	missing_superclass	cardiac atrium fibroblast	rdfs:subClassOf	
INFO	missing_superclass	pericardium fibroblast	rdfs:subClassOf	
INFO	missing_superclass	gallbladder fibroblast	rdfs:subClassOf	
INFO	missing_superclass	optic choroid fibroblast	rdfs:subClassOf	
INFO	missing_superclass	mammary microvascular endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	adipose microvascular endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	migratory cardiac neural crest cell	rdfs:subClassOf	
INFO	missing_superclass	splenocyte	rdfs:subClassOf	
INFO	missing_superclass	anterior visceral endoderm cell	rdfs:subClassOf	
INFO	missing_superclass	hindlimb stylopod vein endothelial cell	rdfs:subClassOf	
INFO	missing_superclass	skeletal muscle tissue of pectoralis major striated muscle cell	rdfs:subClassOf	
INFO	missing_superclass	placental pericyte	rdfs:subClassOf	
INFO	missing_superclass	mesenchymal stem cell of femoral bone marrow	rdfs:subClassOf	
INFO	missing_superclass	mesenchymal stem cell of abdominal adipose	rdfs:subClassOf	
INFO	missing_superclass	melanocyte of skin of face	rdfs:subClassOf	
INFO	missing_superclass	melanocyte of foreskin	rdfs:subClassOf	
INFO	missing_superclass	hair follicle dermal papilla cell of scalp	rdfs:subClassOf	
INFO	missing_superclass	conjunctiva goblet cell	rdfs:subClassOf	
INFO	missing_superclass	mononuclear cell of umbilical cord	rdfs:subClassOf	
INFO	missing_superclass	neocortex basket cell	rdfs:subClassOf	
INFO	missing_superclass	dentate gyrus of hippocampal formation basket cell	rdfs:subClassOf	
INFO	missing_superclass	Ammon's horn basket cell	rdfs:subClassOf	
INFO	missing_superclass	dentate gyrus of hippocampal formation granule cell	rdfs:subClassOf	
INFO	missing_superclass	dentate gyrus of hippocampal formation stellate cell	rdfs:subClassOf	
INFO	missing_superclass	endometrial microvascular endothelial cells	rdfs:subClassOf	
INFO	missing_superclass	hair follicular keratinocyte	rdfs:subClassOf	
INFO	missing_superclass	bronchus fibroblast of lung	rdfs:subClassOf	
INFO	missing_superclass	nasal cavity respiratory epithelium epithelial cell of viscerocranial mucosa	rdfs:subClassOf	
INFO	missing_superclass	cord blood hematopoietic stem cell	rdfs:subClassOf	
INFO	missing_superclass	reticular layer of dermis fibroblast	rdfs:subClassOf	
INFO	missing_superclass	midbrain dopaminergic neuron	rdfs:subClassOf	
INFO	missing_superclass	ciliated epithelial cell of esophagus	rdfs:subClassOf	
INFO	missing_superclass	sympathetic noradrenergic neuron	rdfs:subClassOf	
INFO	missing_superclass	sympathetic cholinergic neuron	rdfs:subClassOf	
INFO	missing_superclass	Lamp5 GABAergic cortical interneuron	rdfs:subClassOf	
INFO	missing_superclass	sncg GABAergic cortical interneuron	rdfs:subClassOf	
INFO	missing_superclass	Vip GABAergic cortical interneuron	rdfs:subClassOf	
INFO	missing_superclass	sst GABAergic cortical interneuron	rdfs:subClassOf	
INFO	missing_superclass	pvalb GABAergic cortical interneuron	rdfs:subClassOf	
INFO	missing_superclass	sst	rdfs:subClassOf	
INFO	missing_superclass	pvalb	rdfs:subClassOf	
INFO	missing_superclass	vip	rdfs:subClassOf	
INFO	missing_superclass	sncg	rdfs:subClassOf	
INFO	missing_superclass	Lamp5	rdfs:subClassOf	
